ProductCode|ProductName|ProductAlternateName|ProductType|ProductSubType|MarketCode|ProductFamily|ProductBrand|ProductCategory|ProductStatus|ProductDesc|ProductLevel|ProductStartDate|ProductEndDate|BatchRefreshDate|BatchID|FileDate|IsActive
L7280-F0-IFD|OPET/Ink/AC/PEL/PA-EVOH-mLLDPE I/S||Rollstock||APAC||||Active|Integrascore / 48 ga OPET / ink / AC / PEL / 1.75 mil PA-EVOH-mLLDPE coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.4740|20200219060224.IF005.PD01D.dat|20200219060224|Y
L7280-F0-IFD|OPET/Ink/AC/PEL/PA-EVOH-mLLDPE I/S||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.4370|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
L8126-I0-IFA|Lidding for CPET tray, Non-barrier treated EVA sealant|48ga OPET/Ink/PE/2mil PE-EVA Print|Rollstock||APAC||||Active|48 ga OPET/ink/AC/PEL/ 2 mil LLDPE-EVA coex (treated sealant)||2016-01-01|9999-12-31|2020-03-07 03:27:31.3850|20200219060224.IF005.PD01D.dat|20200219060224|Y
L9097-K0-KNA|3.50 mil OPET/LDPE-LLDPE (Prelam)||Rollstock||APAC||||Active|48 ga OPET / Adh / 3.0 mil LDPE/ LLDPE Sealant||2016-01-01|9999-12-31|2020-03-07 03:27:31.1120|20200219060224.IF005.PD01D.dat|20200219060224|Y
L9097-K0-KNA|3.50 mil OPET/LDPE-LLDPE (Prelam)||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.4710|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
MA71-A735-D0|1.25 mil Clear SBS Coex||Rollstock||APAC||||Inactive|LLDPE / LL / LL / LL / SBS-GPPS / mLLDPE-LDPE / mLLDPE||2016-01-01|9999-12-31|2020-03-07 03:27:30.8710|20200219060224.IF005.PD01D.dat|20200219060224|Y
MA71-A735-D0|1.25 mil Clear SBS Coex||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.4860|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
MC0K-A789-F|Bag: 1.75 mil Ink / White MDPE||Pouch/Bag-NonShrink||APAC||||Active|Bag: Ink / 1.75mil White MDPE Coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.5550|20200219060224.IF005.PD01D.dat|20200219060224|Y
MK00-B142-E|OPET / ink / Adh / White HDPE||Rollstock||APAC||||Inactive|48ga OPET / ink / Adh / 1.50mil White HDPE-EVA-mLLDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.4540|20200219060224.IF005.PD01D.dat|20200219060224|Y
MK10-A740-O|PCH:OPET / Ink / Adh / White HDPE/mLLDPE Coex||Pouch/Bag-NonShrink||APAC||||Inactive|PCH:48 ga. OPET / Ink / Adh / 4.0 mil White HDPE/mLLDPE (low migratory slip)||2016-01-01|9999-12-31|2020-03-07 03:27:31.5580|20200219060224.IF005.PD01D.dat|20200219060224|Y
MK10-A740-O|PCH:OPET / Ink / Adh / White HDPE/mLLDPE Coex||Pouch/Bag-NonShrink||APAC||||Active|PCH:48 ga. OPET / Ink / Adh / 4.0 mil White HDPE/mLLDPE (low migratory slip)||2016-01-01|9999-12-31|2019-11-09 10:34:37.5080|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
MK10-A799-K|PCH: OPET / Ink / Adh /  LLDPE-MDPE Coex (LM)||Pouch/Bag-NonShrink||APAC||||Inactive|PCH: 48ga OPET / Ink / Adh /3.0mil LLDPE Coex (low migration)||2016-01-01|9999-12-31|2020-03-07 03:27:31.5580|20200219060224.IF005.PD01D.dat|20200219060224|Y
S4949-H0-U02|Irradiated 5 Layer EVOH-Nylon Blend Shrink Print||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.5310|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W17-000046|OPET / Ink / Adh / LDPE-LLDPE Coex||Rollstock||APAC||||Inactive|||2016-01-01|9999-12-31|2019-11-09 10:34:37.5770|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W17-000208|3.00 mil clear HDPE / HDPE / EVA-PB||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.5810|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
S4906-G0-U02|Irradiated 3 layer PVdC shrink Print||Rollstock||APAC||||Active|Plastomer-VLDPE-EVA / PVdC / Plastomer-VLDPE-EVA||2016-01-01|9999-12-31|2020-03-07 03:27:31.5800|20200219060224.IF005.PD01D.dat|20200219060224|Y
S4949-H0-U02|Irradiated 5 Layer EVOH-Nylon Blend Shrink Print||Rollstock||APAC||||Active|VLDPE-EVA-Plastomer / TIE / NYLON-EVOH / TIE / VLDPE-EVA-Plastomer||2016-01-01|9999-12-31|2020-03-07 03:27:31.6020|20200219060224.IF005.PD01D.dat|20200219060224|Y
T5003-2C-XM0|Black Monolayer CPET Melt to Mold|25g Natural Encompass.TM CPET Tray|Trays||APAC||||Inactive|CPET / 13.8% IM / 2.1% Black / 0% PCR||2016-01-01|9999-12-31|2020-03-07 03:27:31.6330|20200219060224.IF005.PD01D.dat|20200219060224|Y
T5003-2C-XM0|Black Monolayer CPET Melt to Mold|25g Natural Encompass.TM CPET Tray|Tray||APAC||||Inactive|CPET / 13.8% IM / 2.1% Black / 0% PCR||2016-01-01|9999-12-31|2019-11-09 10:34:37.5460|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W15-001265|EZ-Peel (800 g/in); HDPE; Ionomer Seal Layer|1.5mil HDPE-Ionomer EZ Peel®|Rollstock||APAC||||Active|HDPE / HDPE / Ionomer||2016-01-01|9999-12-31|2020-03-07 03:27:31.6640|20200219060224.IF005.PD01D.dat|20200219060224|Y
W16-000636|Chub Print, 1.5 mil EVOH-mLLDPE / 1.25 mil white LLDPE||Rollstock||APAC||||Inactive|1.50 mil EVOH with mLLDPE sealant / ink / adhesive / 1.25 mil white LLDPE  Clear Print - primary unwi||2016-01-01|9999-12-31|2020-03-07 03:27:31.6710|20200219060224.IF005.PD01D.dat|20200219060224|Y
W17-000046|OPET / Ink / Adh / LDPE-LLDPE Coex||Rollstock||APAC||||Inactive|48 ga. OPET / Ink / Adh / 2.75  mil LDPE-LLDPE Coex (4065)||2016-01-01|9999-12-31|2020-03-07 03:27:31.4510|20200219060224.IF005.PD01D.dat|20200219060224|Y
W17-000208|3.00 mil clear HDPE / HDPE / EVA-PB||Rollstock||APAC||||Inactive|HDPE / HDPE / EVA-PB||2016-01-01|9999-12-31|2020-03-07 03:27:31.0960|20200219060224.IF005.PD01D.dat|20200219060224|Y
W17-000497|Ext Lam: Paper/Foil/LLDPE Ctd Sealant||Rollstock||APAC||||Inactive|30# paper / LD / 27.5 ga Foil / EAA-LLDPE-LDPE coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.2790|20200219060224.IF005.PD01D.dat|20200219060224|Y
W17-000541|Ext Lam:EZ-Peel (2,000 g/in):Foil/LDPE ctd sealant||Rollstock||APAC||||Active|primer / 150 ga Foil / EAA-LDPE coex / LDPE-Appeal ctd sealant Diecut at PDF sold by Bemis||2016-01-01|9999-12-31|2020-03-07 03:27:31.7250|20200219060224.IF005.PD01D.dat|20200219060224|Y
W17-000659|OPET/Ahd/mLLDPE Non-barrier Hi-speed PC Print||Rollstock||APAC||||Inactive|48 ga OPET / adh / 2.0 mil mLLDPE sealant||2016-01-01|9999-12-31|2020-03-07 03:27:31.4670|20200219060224.IF005.PD01D.dat|20200219060224|Y
W17-001270|OPET/ WHDPE coex/ foil /Clear HDPE coex - alt L536||Rollstock||APAC||||Inactive|92 ga Chemical Primed OPET / ink / Primer / 10# Wh HD-LDPE coex / 1mil foil / 16# PB coex (4# EAA /6||2016-01-01|9999-12-31|2020-03-07 03:27:31.4650|20200219060224.IF005.PD01D.dat|20200219060224|Y
W17-001270|OPET/ WHDPE coex/ foil /Clear HDPE coex - alt L536||Rollstock||APAC||||Inactive|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6070|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-001231|2.7mil PP; mPP||Rollstock||APAC||||Inactive|PP-Plastomer Seal Layer, Corona||2016-01-01|9999-12-31|2020-03-07 03:27:31.0790|20200219060224.IF005.PD01D.dat|20200219060224|Y
BU0-999B0-G0|UNTREATED BAG||Pouch/Bag-NonShrink||APAC||||Active|2.00 mil EVA-LLDPE COEX||2016-01-01|9999-12-31|2020-03-07 03:27:31.2420|20200219060224.IF005.PD01D.dat|20200219060224|Y
MA11-A186-G0|2.00 mil White HDPE|2mil White PE Print|Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.4740|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W17-001432|COOK-TITE 4969-H bags (Blue)||Pouch/Bag-Shrink||APAC||||Active|S4969-H0-U05, printed end-sealed bags||2016-01-01|9999-12-31|2020-03-07 03:27:31.7010|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-000564|Antifog; LLDPE Seal Layer (treated)||Rollstock||APAC||||Inactive|LLDPE-LDPE / Antifog LLDPE-LDPE Seal layer, Corona||2016-01-01|9999-12-31|2020-03-07 03:27:31.2040|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-000564|Antifog; LLDPE Seal Layer (treated)||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6350|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-000726|OPET/ink/Foil/LLDPE||Rollstock||APAC||||Inactive|48ga OPET/ink/adh/35ga Foil/adh/3.15 mil LLDPE (Low Slip)||2016-01-01|9999-12-31|2020-03-07 03:27:31.4780|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-000726|OPET/ink/Foil/LLDPE||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6400|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-001004|3 mil LLDPE-LDPE; LDPE EZP (750 g/in)||Rollstock||APAC||||Inactive|LLDPE-LDPE / LLDPE-LDPE / LDPE-LLDPE-mLLDPE-PB Seal Layer, Corona||2016-01-01|9999-12-31|2020-03-07 03:27:31.0890|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-001004|3 mil LLDPE-LDPE; LDPE EZP (750 g/in)||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6510|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-001293|OM Deli Fresh - Top Print with 3 mil EVA||Rollstock||APAC||||Inactive|Slip Coat / 9 mil PET / Primer / 3 mil EVOH-EVA AF||2016-01-01|9999-12-31|2020-03-07 03:27:31.4430|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-001293|OM Deli Fresh - Top Print with 3 mil EVA||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6650|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-001455|OL/OPA/Ink/EVOH-mLLDPE (LS) -Perdue Short Cuts||Rollstock||APAC||||Inactive|Laser Score / Matte OPV / 60 ga BOPA (corona/urethane) / ink / AC / PEL / 3.0 mil EVOH-mLLDPE coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.4370|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-001455|OL/OPA/Ink/EVOH-mLLDPE (LS) -Perdue Short Cuts||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6720|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W19-000051|OPP / Ink / Adh /  Met OPP||Rollstock||APAC||||Inactive|100ga OPP / Ink / Adh / 135ga Met OPP||2016-01-01|9999-12-31|2020-03-07 03:27:31.4980|20200219060224.IF005.PD01D.dat|20200219060224|Y
W19-000051|OPP / Ink / Adh /  Met OPP||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6760|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W19-000213|Primer/Foil/PE/OPET/PE/Foil/EMA (FRE-049)||Rollstock||APAC||||Active|Primer / 35 ga foil / 7# PEL (LDPE) / 36 ga OPET / AC / 12# (LDPE-EAA blend) /35 ga  foil / 14.6# co||2018-01-01|2019-06-23|2020-03-07 03:27:31.7140|20200219060224.IF005.PD01D.dat|20200219060224|Y
A1332-I0-A30|2.50_.912M LD.75 SL/ LLB LD.75 /.912M LD.75 SL_GR FFS HS|2.5mil Green PE Print (506TC-I0)|Rollstock||APAC||||Active|mLLDPE-LDPE/LLDPE(B)-Green LDPE/mLLDPE-LDPE||2016-01-01|9999-12-31|2020-03-07 03:27:30.9810|20200219060224.IF005.PD01D.dat|20200219060224|Y
A1469-K0-RFA|E02-C9412-K0_ SWS_55-60||Rollstock||APAC||||Active|Ink / 3.00 mil PE||2016-01-01|9999-12-31|2019-11-09 10:34:37.1650|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
A4023-G0-A21|EVA Seal Layer (treated)||Rollstock||APAC||||Active|EVA-LLDPE Seal Layer, Corona||2016-01-01|9999-12-31|2020-03-07 03:27:31.2650|20200219060224.IF005.PD01D.dat|20200219060224|Y
K2018-00-WN2|BAG: OPET/Foil/LLDPE  (1-ply)  (ES)||Pouch/Bag-NonShrink||APAC||||Inactive|||2016-01-01|9999-12-31|2020-03-07 03:27:31.2100|20200219060224.IF005.PD01D.dat|20200219060224|Y
A1332-I0-A30|2.50_.912M LD.75 SL/ LLB LD.75 /.912M LD.75 SL_GR FFS HS|2.5mil Green PE Print (506TC-I0)|Rollstock||APAC||||Active|mLLDPE-LDPE / LLB-LDPE-GREEN / mLLDPE-LDPE||2016-01-01|9999-12-31|2019-11-09 10:34:37.0430|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
A1348-D0-A30|1.25 mil mLLDPE-LLDPE-mLLDPE COEX, HSL|1.25mil PE Print (572B0-D0)|Rollstock||APAC||||Active|mLLDPE-LDPE/LLDPE(B)-mLLDPE/mLLDPE-LDPE||2016-01-01|9999-12-31|2020-03-07 03:27:30.8780|20200219060224.IF005.PD01D.dat|20200219060224|Y
A1348-D0-A30|1.25 mil mLLDPE-LLDPE-mLLDPE COEX, HSL|1.25mil PE Print (572B0-D0)|Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.0630|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
A1469-K0-RFA|E02-C9412-K0_ SWS_55-60||Rollstock||APAC||||Active|(OPV) INK/3.00 mil MDPE-LMDPE-HDPE-MDPE COEX||2016-01-01|9999-12-31|2020-03-07 03:27:31.1600|20200219060224.IF005.PD01D.dat|20200219060224|Y
A7010-AA-C70|TWQ; Non-forming; EZ-Peel (1300 g/in); EVOH, PA; EVA Seal|7mil Nylon-EVOH-EVA EZ Peel®|Rollstock||APAC||||Inactive|PA / Tie / PA / EVOH / Tie / LLDPE / EVA-PB Seal Layer||2016-01-01|9999-12-31|2020-03-07 03:27:31.1910|20200219060224.IF005.PD01D.dat|20200219060224|Y
A7021-G0-A71|EZ-Peel (1000 g/in); EVOH; Ionomer Seal Layer (treated)||Rollstock||APAC||||Active|VLDPE-LLDPE / TIE / EVOH / TIE / EMAA-PB / Ionomer-EMAA seal layer, Corona||2016-01-01|9999-12-31|2020-03-07 03:27:31.3020|20200219060224.IF005.PD01D.dat|20200219060224|Y
A9580-S0-B70|ICE, PET; EVOH, PA; VLDPE Seal Layer||Rollstock||APAC||||Active|PET / Tie / PA / EVOH / PA / Tie / VLDPE-LDPE Seal Layer [ ]||2016-01-01|9999-12-31|2020-03-07 03:27:31.2180|20200219060224.IF005.PD01D.dat|20200219060224|Y
BU0-569W3-F0|UNTREATED BAG||Pouch/Bag-NonShrink||APAC||||Active|1.75 mil Blue mLLDPE-LLDPE-LDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.2410|20200219060224.IF005.PD01D.dat|20200219060224|Y
DM-5897|Slip OPP / Ink / Adh / Slip PE||Rollstock||APAC||||Inactive|75ga Slip OPP / Ink / Adh / 1.75mil Slip PE||2016-01-01|9999-12-31|2020-03-07 03:27:31.6550|20200219060224.IF005.PD01D.dat|20200219060224|Y
E02-C9412-I0|2.5 mil Clear PE Shrink Coex||Rollstock||APAC||||Inactive|MDPE-LLDPE / LLDPE-LDPE-HDPE / MDPE-LLDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.2780|20200219060224.IF005.PD01D.dat|20200219060224|Y
F7613-1I-GNA|12 mil APET / 2 mil EVOH coex non peelable|12mil APET/2mil EVOH|Rollstock||APAC||||Active|12.0 mil APET / Primer / 04520-G non peelable||2016-01-01|9999-12-31|2020-03-07 03:27:31.3220|20200219060224.IF005.PD01D.dat|20200219060224|Y
K2018-00-WN2|BAG: OPET/Foil/LLDPE  (1-ply)  (ES)||Pouch/Bag-NonShrink||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.3390|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
K3158-W0-KFA|PCH: OPA/Ink/PA-LLDPE||Pouch/Bag-NonShrink||APAC||||Active|100 ga BON / ink / adh / 6 mil PA-LLDPE sealant||2016-01-01|9999-12-31|2020-03-07 03:27:31.3460|20200219060224.IF005.PD01D.dat|20200219060224|Y
K3158-W0-KFA|PCH: OPA/Ink/PA-LLDPE||Pouch/Bag-NonShrink||APAC||||Active|Pouch: 100 ga BON / ink / adh / 6 mil PA-LLDPE sealant||2016-01-01|9999-12-31|2019-11-09 10:34:37.3430|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
MTL305819|MTL305819|19ga OPP/Ink/Adh/44mil PE Print|Rollstock||APAC||||Inactive|Unknown||2016-01-01|9999-12-31|2020-03-07 03:27:31.4110|20200219060224.IF005.PD01D.dat|20200219060224|Y
W17-001433|Lid-Tite: Slit, Unprinted||Rollstock||APAC||||Inactive|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6120|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
A4032-G0-A20|LLDPE Seal Layer (non-treated)||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.2010|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
L1851-K0-NRI|Adh Lam;  OPET/EVOH-EVA||Rollstock||APAC||||Active|register coating/ 48ga OPET/ink/ ADH/ 3.0 mil EVOH PE sealant||2016-01-01|9999-12-31|2020-03-07 03:27:31.3710|20200219060224.IF005.PD01D.dat|20200219060224|Y
L3012-K0-IRA|OPET/ink/primer/PEL/White LLDPE||Rollstock||APAC||||Active|48ga OPET/ink/primer/PEL/3.0mil White LLDPE sealant||2016-01-01|9999-12-31|2020-03-07 03:27:31.4870|20200219060224.IF005.PD01D.dat|20200219060224|Y
L3012-K0-IRA|OPET/ink/primer/PEL/White LLDPE||Rollstock||APAC||||Inactive|48ga OPET/ink/primer/PEL/3.0mil White LLDPE sealant||2016-01-01|9999-12-31|2019-11-09 10:34:37.3690|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
L5116-E0-INJ|Ext Lam; EZ-Peel; Die Cut; Foil/PP sealant (M-7553)|150ga Foil/1.5mil PP Print|Rollstock||APAC||||Active|150 ga foil / 19.7 #/rm EAA-Tie-PP coated sealant||2016-01-01|9999-12-31|2020-03-07 03:27:31.4410|20200219060224.IF005.PD01D.dat|20200219060224|Y
L5116-E0-INJ|Ext Lam; EZ-Peel; Die Cut; Foil/PP sealant (M-7553)|150ga Foil/1.5mil PP Print|Rollstock||APAC||||Inactive|150 ga foil / 19.7 #/rm EAA-Tie-PP coated sealant||2016-01-01|9999-12-31|2019-11-09 10:34:37.3950|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
L7001-G0-MNA|White;Adh Lam;PVdC ctd OPET/White LLDPE Sealant||Rollstock||APAC||||Active|50 ga PVdC coated OPET / adh / 2 mil Wh LLDPE (A1023-G0)||2016-01-01|9999-12-31|2020-03-07 03:27:31.4740|20200219060224.IF005.PD01D.dat|20200219060224|Y
L7121-E0-IFZ|OPA/ink/mLLDPE - Zipper||Rollstock||APAC||||Active|60 ga BON / ink / AC / PEL / 1.5 mil mLLDPE coex (high slip) + inno-lock zipper||2016-01-01|9999-12-31|2020-03-07 03:27:31.4950|20200219060224.IF005.PD01D.dat|20200219060224|Y
L7121-E0-IFZ|OPA/ink/mLLDPE - Zipper||Rollstock||APAC||||Active|60ga BON/ink/AC/PEL/1.5mil mLLDPE coex (high slip)||2016-01-01|9999-12-31|2019-11-09 10:34:37.4230|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
L7139-E0-IFA|CURPOLENE 7139 (general bulk shred), flexo print|100ga BON/Ink/PE/1.5mil PE-mPE Print|Rollstock||APAC||||Active|100 ga BON / ink / AC / PEL / 1.5 mil ULDPE + mLLDPE sealant||2016-01-01|9999-12-31|2020-03-07 03:27:31.5020|20200219060224.IF005.PD01D.dat|20200219060224|Y
L7240-F0-INA|BON/PEL/PA-EVOH-EVA coex||Rollstock||APAC||||Active|60 ga BON / AC /  PEL / 1.75 mil EVOH-PA-18% EVA coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.5230|20200219060224.IF005.PD01D.dat|20200219060224|Y
L7240-F0-INA|BON/PEL/PA-EVOH-EVA coex||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.4340|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
L7340-G0-IFC|OPET/Ink/EVOH-mLLDPE (LS)||Rollstock||APAC||||Active|Laser Score / 48 ga OPET / ink / AC / PEL / 2.0 mil EVOH-mLLDPE coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.4770|20200219060224.IF005.PD01D.dat|20200219060224|Y
L7340-G0-IFC|OPET/Ink/EVOH-mLLDPE (LS)||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.4440|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
L7392-H0-IFA|OPET/Ink/PA-EVOH-mLLDPE||Rollstock||APAC||||Active|48 ga OPET / ink / AC / PEL / 2.25 mil PA-EVOH-mLLDPE coex||2018-01-01|2019-06-23|2020-03-07 03:27:31.5340|20200219060224.IF005.PD01D.dat|20200219060224|Y
L7393-O0-NSA|OL/OPET/ink/met OPP||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.4470|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
MA11-A104-E0|1.50 mil White LDPE|1.5mil White PE Print|Rollstock||APAC||||Inactive|White LDPE||2016-01-01|9999-12-31|2020-03-07 03:27:30.9200|20200219060224.IF005.PD01D.dat|20200219060224|Y
MA71-A302-O0|4.00 mil White PP/LLDPE||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.4850|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
L7393-O0-NSA|OL/OPET/ink/met OPP||Rollstock||APAC||||Active|OL / 48ga OPET/ ink / adh / 60ga met OPP coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.4400|20200219060224.IF005.PD01D.dat|20200219060224|Y
L8163-I0-KNA|OPET/White LLDPE EZP (950 g/in)||Rollstock||APAC||||Active|48ga OPET / adh / 2.5 mil White  EZ PEEL LLDPE Non-Barrier||2016-01-01|9999-12-31|2020-03-07 03:27:31.5450|20200219060224.IF005.PD01D.dat|20200219060224|Y
L9019-I0-LFA|Adh Lam; OPET/MetOPET/LLDPE|43ga OPET/Ink/43ga MetOPET/Adh/2.5mil PE Java-Flex®|Rollstock||APAC||||Active|44ga OPET / ink // 44ga Met OPET // 2.5 mil LLDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.5520|20200219060224.IF005.PD01D.dat|20200219060224|Y
MA11-A104-E0|1.50 mil White LDPE|1.5mil White PE Print|Rollstock||APAC||||Active|White LDPE||2016-01-01|9999-12-31|2019-11-09 10:34:37.4740|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
MA71-A302-O0|4.00 mil White PP/LLDPE||Rollstock||APAC||||Inactive|LLDPE / mLLDPE / PP / mLLDPE / PP / mLLDPE / LLDPE-mULDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.1270|20200219060224.IF005.PD01D.dat|20200219060224|Y
MG00-A646-CS|Release OPP / Ink / Adh / Met OPP / CS|75ga OPP/Ink/Adh/50ga MetOPP/CS Print|Rollstock||APAC||||Inactive|75ga Release OPP / Ink / Adh / 50-55ga Met OPP / CS||2016-01-01|9999-12-31|2020-03-07 03:27:31.5660|20200219060224.IF005.PD01D.dat|20200219060224|Y
MG00-A646-CS|Release OPP / Ink / Adh / Met OPP / CS|75ga OPP/Ink/Adh/50ga MetOPP/CS Print|Rollstock||APAC||||Active|75ga Release OPP / Ink / Adh / 50-55ga Met OPP / CS||2016-01-01|9999-12-31|2019-11-09 10:34:37.4970|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W15-001266|EZ-Peel (800 g/in); HDPE; Ionomer Seal Layer|2.25mil HDPE-Ionomer EZ Peel®|Rollstock||APAC||||Active|HDPE / HDPE / Ionomer||2016-01-01|9999-12-31|2020-03-07 03:27:31.6640|20200219060224.IF005.PD01D.dat|20200219060224|Y
W16-001366|24 mil Semi-rigid; EZ-Peel (2300 g/in); APET/EVOH-EVA||Rollstock||APAC||||Inactive|(6+16) mil APET / Primer / 2 mil EVOH EZ PEEL EVA sealant [F7002]  Trim Elimination Spec||2016-01-01|9999-12-31|2020-03-07 03:27:31.0830|20200219060224.IF005.PD01D.dat|20200219060224|Y
W16-001366|24 mil Semi-rigid; EZ-Peel (2300 g/in); APET/EVOH-EVA||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.5670|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W17-000047|BON/Ink/LDPE-LLDPE Coex (LS)||Rollstock||APAC||||Inactive|Laser score: 60ga BON / Ink / Adh / 2.75  mil LDPE-LLDPE Coex (4065)||2016-01-01|9999-12-31|2020-03-07 03:27:31.2310|20200219060224.IF005.PD01D.dat|20200219060224|Y
W17-001389|White: OPET/ink/PEL/Met OPP/PEL/mLLDPE||Rollstock||APAC||||Active|48 ga OPET / Ink / White coex (wh LD/cl LD) / 48 ga Metallized OPP / Clear LDPE / 2.5 mil mLLDPE coe||2016-01-01|9999-12-31|2020-03-07 03:27:31.7160|20200219060224.IF005.PD01D.dat|20200219060224|Y
W17-001433|Lid-Tite: Slit, Unprinted||Rollstock||APAC||||Inactive|Incoming Print: Laminated Lid-Tite Print (W16-001558)||2016-01-01|9999-12-31|2020-03-07 03:27:31.7020|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-000114|ICE XP; TWQ; EVOH; PA; PP;||Rollstock||APAC||||Inactive|EVOH / tie / PA / EVOH / PA / tie / PP Seal Layer||2016-01-01|9999-12-31|2020-03-07 03:27:31.3330|20200219060224.IF005.PD01D.dat|20200219060224|Y
A9201-W0-A70|VSP; EVOH; EVA Seal Layer||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.2880|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-000298|Printed OPP||Rollstock||APAC||||Inactive|75ga OPP / primer||2016-01-01|9999-12-31|2020-03-07 03:27:31.5530|20200219060224.IF005.PD01D.dat|20200219060224|Y
W19-000109|OPET/Foil/MDPE-LLDPE||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6780|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
